,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
20,Senior User Experience Designer,$118K-$220K (Glassdoor est.),"Anaplan is looking for a passionate SENIOR USER EXPERIENCE DESIGNER to join our fast-growing Global User Experience Team in beautiful, SAN FRANCISCO to be a member of our Research and Development organization located across San Francisco, US, London, UK, and York, UK. This is a stellar opportunity to get involved in a highly visible, large scale cloud company.

Are you a creative problem solver who can both give and receive feedback? Do you lead with inclusion, collaboration and openness? Now is an exciting time to join our mature team made up of 20 designers and researchers, focused on rolling out beautiful and intuitive mobile and web interfaces that help businesses plan across the enterprise and improve decision-making. Our team must balance competing priorities across multiple scrum teams, support the evolution of an exciting new design system and make time for exploratory work that forms a vision for our customer experience.

As a User Experience Designer at Anaplan, you will partner with product owners, engineers and our design system team to design online content for our prospect, admin, builder and business user personas. Examples include our Help, Community and Marketing websites. You will play a big part in developing re-usable design patterns, with the aim of creating a cohesive end-to-end experience for our customers. The User Experience team are responsible for advocating for the user experience across our ecosystem. We facilitate data-driven decisions through understanding user needs and problems and evaluating solutions. Our goal is to drive customer delight and that 'aha' moment for our customers when they see the possibilities of Anaplan.

Located in the heart of the SOMA district, you can feel the excitement and energy of what we do at Anaplan when you step into our San Francisco office. We're a high-growth company developing best-in-class solutions to planning at an enterprise scale. Our customers rely on Anaplan as an always-on shared source of truth as they navigate the constant change and planning required to stay on top in the marketplacewe're pioneering the Connected Planning discipline to help business make decisions more quickly and decisively than ever before. You will join a team of individuals who embrace and respect diverse perspectives, aren't afraid to push boundaries and try new ideas, and are passionate about helping our customers and each other succeed. We work hard, but we also don't wait for an excuse to have fun and we inspire each other!

This role is an immediate full-time position. If you're ready to roll up your sleeves and tackle unique problems that no one else is solving, keep reading.

What you'll be doing:
Understand and advocate for our users, their needs and problems in order to identify solutions that allow us to deliver great experiences across devices.
Creatively work with content strategists to craft a coherent and easy to understand, information architecture across all of Anaplan's web properties.
Work closely with our design system team to develop and document an evolving design language, in order to maintain a coherent experience across our ecosystem.
Share fearlessly with designers and other stakeholders to iterate through design proposals.
Work with our researchers to evaluate high risk proposals through user research.
Describe solutions through light-weight design assets and UX acceptance criteria.
Evaluate user analytics as well as quantitative and qualitative feedback in order to continually improve solutions.
More about you:

To be successful in the role, you should have the following skills and mindset:
Over six years' experience designing help, community and/or marketing websites, ideally for enterprise SaaS organizations.
Experience working with and contributing to design systems.
Manage multiple stakeholders and work with product owners to prioritize accordingly.
Communicate ideas quickly through sketching or other lo-fi design techniques.
Form hypotheses based on common established patterns and an understanding of user behavior.
Define user flows and information architecture diagrams using tools such as LucidCharts.
Describe responsive experiences using design tools such as Sketch.
Prototype experiences using HTML or specialist tools such as InVision.
Technologies you'll work with:
Invision
Sketch
LucidCharts
Bonus points:
Experience with Lean UX practices
Hands-on experience of user research
Experience delivering internationalized/accessible experiences
Experience harmonizing experiences across multiple websites/outlets
What we offer:
A rewarding, progressive career with a company that values diversity, flexibility and understands the need for a good work/life balance.
Market-leading salaries combined with generous bonuses, equity and a range of comprehensive benefits.
3 days of paid leave every year to help support the charity or cause of your choice.
Huge problems to solve you will constantly be learning and pushing boundaries, working with some of the most committed and passionate people around!
Do you align with Anaplan's Values?

Collaborative: We go out of our way to help others succeed

Explore all of our Values on Anaplan.com/careers

#AnaplanLOVE

About Anaplan

We're building a truly unique technology. From our calculation engine and in-memory data store, to apps and predictive analytics; amazing technology is being developed every day.

We're addressing a $100B/year problem that all global businesses face. Our mission is to break the traditional business planning mold, currently performed through spreadsheets or legacy systems.

Anaplan's Connected Planning platform is enabling customers to improve decision-making by turning response time into real time. With 900+ customers and 175+ partners globally, Anaplan's platform is solving some of the most complex challenges in business. CEOs, analysts, and the press agreeAnaplan is changing the way the world does business. Learn about our history, see our recognitions and achievements, and take a look at what it's like to work at Anaplan. Get to know more about working at Anaplan by checking out our social channels.

Facebook

Twitter

Instagram

YouTube

CAN'T FIND THE PERFECT ROLE FOR YOU? NEW OPPORTUNITIES ARE OPENING UP DAILY:

ANAPLAN.COM/CAREERS",3.9,"Anaplan, Inc.
3.9","San Francisco, CA",-1,1001 to 5000 Employees,2006,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
21,"Sr. Product Designer, B2C",$118K-$220K (Glassdoor est.),"Our mission is to help people everywhere find a job and company they love! We are redefining an industry by changing how people find jobs and how companies recruit top talent.

Glassdoor is looking for a Sr. Product Designer to join our San Francisco office, who is enthusiastic about solving complex problems and building elegant experiences that will delight people worldwide.

You'll be working with the B2C team to build products and features that will help career conscious job seekers gain an insider's knowledge of what it's truly like to work inside the most admired companies. We want to provide people insight and career advice to match people with companies, so they can find jobs based on what matters to them most. You will work on a product that will directly impact more than 70 million users a month as we build the next generation of Glassdoor products.

Are you looking for an opportunity to have a greater impact beyond the product? The Glassdoor Design team strives to advance our product design process and continue to build an organization that develops strong collaboration and thought leadership. As part of the design team, you will help contribute to growing our skillset and seeing chances to define best practices from both a technical and process point of view.

Responsibilities
The ability to take broad conceptual ideas and define them into a useful and valuable product experience
Contribute to high-level strategic decisions with Sr. Product Leaders and Executive team
Collaborate with Product Managers, Engineers, and other Partners to define the design vision and craft intuitive, cohesive, and delightful experiences from product definition, conception, and to launch
Rapidly develop site maps, user flows, wireframes, mocks, and production-ready specs; you will be in charge of the entire design process
Partner with User Research to identify user research needs and conduct usability tests
Collaborate with fellow Designers to ensure a consistent and cohesive experience across the Glassdoor experience
Ensure that the final design and product adheres to the highest of design standards and polish
Provide and solicit feedback from other designers to continually raise the bar of quality
Contribute and be an active participant in the evolution of Glassdoor's design system
Qualifications
BA/BS in HCI, Product Design, or related field
A portfolio demonstrating a proven design process, visual design, and interaction design experience
5+ years of experience in responsive design, desktop and mobile experiences, product, interaction, and information design
A deep understanding of user-centered design principles
Expert knowledge of design tools including Sketch and Abstract, Framer X is a plus
Experience working in an agile development process and/or and iterative UX environment
Experience working with design systems
Ability to use data and research to inform your design thinking and final solution
Excellent problem-solving skills and familiarity with technical constraints when designing for multiple platforms
Proven ability to collaborate and to communicate ideas and design rationale
Able to work independently on multiple projects with overlapping timelines
A strong clean visual design sense
Outstanding organization and project management skills, with great attention to detail
Why Glassdoor?
Work with purpose join us in creating transparency for job seekers everywhere
Glassdoor gives back. Glassdoor is a Pledge 1% member; all employees receive 3 paid volunteer days per year
100% company paid medical/dental/vision/life coverage; 80% dependent coverage
Paid holidays and unlimited paid time off
Long Term Incentive Plan
401(k) Plan with a Company Match to prepare for your future
Free snacks, drinks, and coffee always available
Fun office events and celebrations
Convenient to public transportation, with pre-tax commuter benefits available
Glassdoor is committed to equal treatment and opportunity in all aspects of recruitment, selection, and employment without regard to gender, race, religion, national origin, ethnicity, disability, gender identity/expression, sexual orientation, veteran or military status, or any other category protected under the law. Glassdoor is an equal opportunity employer; committed to a community of inclusion, and an environment free from discrimination, harassment, and retaliation.",3.7,"Glassdoor, Inc
3.7","San Francisco, CA",-1,501 to 1000 Employees,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
22,User Experience Designer,$118K-$220K (Glassdoor est.),"PayJoy has a full time opportunity for a UX Designer in San Francisco to create amazing end-to-end user experiences that will enable the next billion users to access financing for smartphones and cash loans.

At PayJoy, we recognize the power of building a world-class user experience. We work along with distribution and finance partners to serve the underbanked. This means building products to serve consumers as well as our partners.

The ideal candidate should have an eye for clean and polished design, the desire to apply UX techniques to understand underbanked users in emerging markets, and the ability to translate high-level requirements and UX strategies into beautiful, intuitive, and functional user interfaces.

Responsibilities
You will collaborate closely with our Product, Engineering, and international country teams to create visuals and UI experiences, execute all visual design stages from concept to hand-off, and conceptualize original ideas that bring simplicity and user friendliness to complex design roadblocks.

You will jump in and work closely with Product Managers and Engineers to quickly design specific assets. This will include creating:
Wireframes, low and high fidelity mocks, and prototypes
Designs for both mobile (primarily Android) and web
Templates so that Engineers and PMs can generalize and reuse to continue to build great assets for years
Willing to build out our online presence to promote our brand and engage with candidates
Requirements
3+ years of experience designing products for B2B and B2C users
Professional experience in Android UX design where you’ve designed, launched, and grown a mobile product
You’ve demonstrated experience working independently
Strong visual, written and verbal communication skills; experience in communicating your design process
You have a strong portfolio and evidence of capability to make fast impact
Bachelor’s degree in Design or related field
Desired Qualifications
Experience designing products in the identity or consumer finance space
High-performance experience at a top company, university, or equivalent
Have independently conducted UX research before
Benefits
Company-funded health, dental, and vision insurance for employee and immediate family
Company-funded employee life and disability insurance
401k contribution
10 company holidays; 15 days vacation (20 at 3rd year); unlimited sick leave
Annual fitness benefit ($500); professional development benefit ($2000), and international travel benefit ($2000)
Commuter benefit
Headphone benefit
About PayJoy

PayJoy's mission is to deliver access to credit to the next billion people in emerging markets worldwide. Our unique mobile locking technology gives customers the ability to afford their first smartphone on credit, using the phone itself as collateral, and then provides further access to credit to help weather life's unexpected financial surprises and climb the ladder of economic well-being.

Founded in 2015, today PayJoy has reached hundreds of thousands of customers in a dozen countries around the globe, including Mexico, Brazil, India, Kenya, and South Africa, and is on a strong growth path with support from major industry partners to bring credit to millions in the near future.",4.9,"PayJoy
4.9","San Francisco, CA",-1,1 to 50 Employees,-1,Company - Private,Financial Transaction Processing,Finance,Unknown / Non-Applicable,-1
23,UI/UX Designer (Mobile & Web),$118K-$220K (Glassdoor est.),"RESPONSIBILITIES
Handle the user experience of a product line end to end
Initiate, brainstorm, and ship projects
Work closely with Product Managers, Fellow Designers, and Engineering teams
Articulate design decisions in individual and group critiques
Participate in peer review discussions
Facilitate design research sessions and sprints
Foster a culture of design at Miles
REQUIREMENTS
Extensive experience designing usable, engaging, and beautiful customer experiences for iPhone, iPad, Android, and the web
2+ years experience that includes visual, UX, and interaction design
Should have shipped features end to end at large scale
Excellent proficiency with Sketch and Adobe Creative Suite
Solid understanding of Design Process, Design Research, and state-of-the-art design guidelines
You're more concerned with the 'why' than the 'how'
Excellent written and verbal communication skills
Attention to detail
Bachelor's degree, or equivalent experience, required
BONUS IF
Masters Degree
Has worked on both B2B and B2C products with diverse domain expertise
Worked on a successful product that has touched millions of consumers
Previous startup experience
Willing to hustle",1.8,"ConnectIQ Labs Inc.
1.8","San Francisco, CA",-1,1 to 50 Employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
24,Product Designer,$118K-$220K (Glassdoor est.),"LaunchDarkly is looking for someone with a love for design. As a product designer at LaunchDarkly, you will help lead the application design efforts and collaborate on the strategy. Someone with the passion and skills to lend a hand at every step in the process, who can partner with engineering, product management, and other designers to help us craft an application that's a pleasure to use.

LaunchDarkly is a rapidly growing software company with a strong mission and vision carried out by a talented and diverse team of employees. Our goal is to help teams build better software, faster. You'll join a small team from companies like Atlassian, Intercom, and GitHub, and you'll have an immediate impact with our product and customers.

What you'll do:
You'll be the champion for the user. Making sure everything we build feels effortless to use and creates moments of delight
You'll own the look & feel, and user experience of our user-facing application in line with the LaunchDarkly branding
Collaborating closely with other designers, project managers, and engineers you'll rapidly build and iterate in an Agile, experiment-driven product development environment
You'll craft meaningful experiences by delivering UX, UI & IxD
You will have a high focus on setting up and conducting user and usability research along with competitive analysis
Who you are:
3+ years experience and a solid portfolio with a history of interactive and impactful designs in top-notch products
You love designing for complex information architecture such as dashboards and temporal data design
You are passionate about the experience and equally compassionate about the user
You have excellent prototyping and design tool knowledge and know how to balance design effort, speed and quality
You pride yourself on unbiased and unleading user interview skills, efficient user feedback collection and documentation, and excellent communication skills
Organized, self-directed, efficient and able to handle multiple, complex projects
You may also know (bonus skills):
Interaction design
Experience with in-product marketing and delightful moment creation
Persona building and communication
Design systems
About LaunchDarkly:
LaunchDarkly is a Feature Management Platform that serves over 100 billion feature flags daily to help software teams build better software, faster. Feature flagging is an industry standard methodology of wrapping a new or risky section of code or infrastructure change with a flag. Each flag can easily be turned off independent of code deployment (aka ”dark launching”). LaunchDarkly has SDKs for all major web and mobile platforms. We are building a diverse team so that we can offer robust products and services. Our team culture is dynamic, friendly, and supportive.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, gender identity, sexual orientation, age, marital status, veteran status, or disability status.

We've partnered with KeyValues to help demonstrate the amazing culture we've built here at LaunchDarkly, find more info at https://www.keyvalues.com/launchdarkly",5.0,"LaunchDarkly
5.0","Oakland, CA",-1,51 to 200 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
25,"Product/UI Designer (Full-time or Contract, Remote OK)",$118K-$220K (Glassdoor est.),"At Flockjay, we are here to empower upward mobility through education and access. Our goal is to create pathways into tech for people from non-traditional and underrepresented backgrounds. We have an experienced team from companies like Intercom, Box, HotelTonight, Google, and have raised capital from the best investors in the industry, including Y Combinator.

We’re looking to hire our first UI/UX designer with a genuine passion for crafting intuitive & inspiring UI. You’ll be working closely with our Product, Engineering and Growth team to design new product features. We believe in prototyping early and often so the ideal candidate will be able to find the right balance between form and function.

By joining our lean product team, everything you do has the ability to make a real, measurable impact on our students’ careers and lives, and ultimately change the future of education.

- Own the end to end design process for all our digital products (web and mobile) and company’s visual brand identity
- Work with product and engineering teams to define and execute our product design strategy
- Take a product idea from exploratory concepts / wireframes to pixel-perfect UI and design specs
- Ruthless prioritization and willingness to make hard tradeoffs to ship features early
- Comfortable in a growth startup, can balance many projects simultaneously and thrive in fast paced environments

What You'll Do:
3+ years of relevant UI/UX experience, bonus points if at a high-growth startup
Strong portfolio showcasing user experience and visual designs for web applications
Proficient with standard design and prototype tools such as Sketch or Figma
Excitement to take full ownership of product design and ability to design and prototype new and creative approaches to complex design problems
Ability to develop creative assets for marketing
User-centered design approach
Ability to develop creative assets for marketing
Passion for education and access to economic opportunity for people from non-traditional and underrepresented backgrounds
Life at Flockjay:
Getting in on the ground floor of an innovative mission-first, people-first company where you'll have the support to pursue your passions
Competitive salary & meaningful equity in a well-funded startup experiencing hyper-growth
Health and dental insurance
Monthly health and wellness stipend
Company-provided lunches 3 days per week, team breakfast once a week, and a kitchen fully-stocked with snacks, drinks, and breakfast staples
Flexible, uncapped paid time off, in addition to company-wide holidays
Work from home (remote) and in-office flexibility
Fully equipped workstation
Diversity, Inclusion, and Belonging at Flockjay

We believe diversity is strength & difference is a teacher. We know we'll do our best and most impactful work when we feel we're represented and we belong. We strive to provide the support required to create a safe, positive environment.

We're proud to actively recruit and hire talented people from a wide variety of backgrounds and experiences. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

We believe organizations must build diversity, inclusion, and belonging into their DNA. Those that do so will build better products, provide better services, and be positive forces in the world.


If you don't think you meet all of the criteria above but still are interested in the job, please apply! Nobody checks every box, and we're looking for someone excited to join the team. Tell us about why you feel you’re the right fit!",4.8,"Flockjay, Inc.
4.8","San Francisco, CA",-1,1 to 50 Employees,2018,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
26,UX Designer,$118K-$220K (Glassdoor est.),"UX Designer
San Francisco

The Role

UpCodes is looking for our first design hire to help us define and execute on features fulfilling our mission of making building code compliance easier for architects, engineering, and contractors.

Our ideal candidate is a seasoned designer who’s looking to take on significant strategic responsibilities alongside day-to-day design tasks. In this role, reporting to the CEO, you’ll be responsible for shaping not only the design of individual features, but also our design system and user research program. Usability and overall design quality are two of the things that help set UpCodes apart from competitors and you’ll be a key part of maintaining and extending our advantage.

Our design philosophy revolves around minimalism and simplicity. You will drive these principles forward and evolve them with the current and future product offering.
Responsibilities
Lead feature UX/UI design with a user-focused, iterative design process. See through execution as part of an integrated team.
Own the overall user experience, developing conceptual frameworks and design systems to protect and enhance it.
Collaborate with Product to integrate data and user feedback into our roadmap.
Establish and run a regular user research program to evaluate and generate ideas.
Collaborate with marketing on design of our website, and other marketing touchpoints.

You must have:
At least 6 years of experience as a UX designer, with at least 2 in early-stage start-ups.
Experience designing for SaaS.
Self-motivated with good time management. Ability to work independently and as part of a team within a structured, fast-paced development process.
Ability to clearly explain design concepts, decisions, and processes to non-designers. You’ll be our first hire in the department and we hope to learn a lot from you!
Passion for the craft and a curiosity about emerging perspectives, techniques, and tools.
Bias towards action. You are constantly iterating to find out what does and doesn’t work.
Previous experience managing a team or mentoring junior colleagues will be a plus.",-1,UpCodes,"San Francisco, CA",-1,1 to 50 Employees,2016,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1
27,UX Designer - Payments,$118K-$220K (Glassdoor est.),"Who we are


Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 305 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.

When applying for a job you are required to create an account, if you have already created an account - click Sign In.

Creating an account will allow you to follow the progress of your applications. Our system does have some requirements that will help us process your application, below are some guidelines for creation of your account:
Provide full legal First Name/Family Name – this is important for us to ensure our future hires have the right system set up.
Please Capitalize first letter of your First and Last Name.
Please avoid using fully capitalized text for your First and/or Last Name.
NOTE: If your name is hyphenated or has multiple capitalization, please use the same format as your government ID.
Job Description Summary:

As a member of the User Experience Design team at PayPal, you will create meaningful and cohesive end-to-end experiences through a deep understanding of our customers and exceptional design execution. You will collaborate with product and technology teams to build the next generation of financial service products by bringing the customer to the forefront in everything we do.

You are an all-around designer with both interaction and visual design skills. You will thrive in a fast-paced work environment that requires strong problem-solving skills and independent self-direction, coupled with an aptitude for team collaboration and open communication. You should have a passion for empathizing with the needs and behaviors of our customers and our business and how to solve for them through design.

Job Description:

Responsibilities:
Partners with design, engineering, design systems and product management team members in the execution and delivery of PayPal’s products and services, using a customer-focused, iterative design process.
Contributes to the creation of Creates high-quality deliverables on a work stream with minimal oversight and guidance, managing his/her work to your work on a schedule.
Present a broad set of potential designs for any project.
Participate in design discussions and collaborative sessions with teams and stakeholders, offering and providing feedback on concepts and ideas to inform or evolve PayPal experience.
Leverages and fosters the use of established UX techniques, templates, presentations and assets in the creation of UX analysis, solutions and materials.
Contribute to PayPal’s UX discipline and community, adopting core approaches and tools, sharing feedback and insights and engaging your peers actively and productively.
Requirements:
3+ years experience.
Bachelors or Master Degree in the study of design including one of the following; Design, Information Architecture, Human Factors or equivalent project/portfolio experience.
Sound understanding of UX methodology and lifecycle across significant channels and platforms.
Customer-focused, with experience using design research methods to uncover customer insights.
Effectively operates within an iterative design team, managing UX responsibilities against defined milestones.
Knowledge of essential channels and platforms, with experience in desktop and mobile solution design.
Has a general awareness of technology mediums (i.e.e.g., JavaScript, HTML/CSS) including differences between them.
Subsidiary:

PayPal

Travel Percent:

0

Primary Location:

San Jose, California, United States of America

Additional Locations:

We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.

PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.",3.9,"PayPal, Inc.
3.9","San Jose, CA",-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
28,Visual UX Designer,$118K-$220K (Glassdoor est.),"Visual UX Designer

Job Description:

UX Designer,

At Micro Focus, everything we do is based on a simple idea: The fastest way to get results is to build on what you have. Our software solutions enable organizations to do just that. Secure and scalable, with analytics built in, they bridge the gap between existing and emerging ITfast-tracking digital transformations across DevOps, Hybrid IT, Security, and Predictive Analytics. In the race to innovate, Micro Focus customers have the clear advantage.

Our portfolio spans the following areas:

DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics

About the Role

Our ideal candidate has a track record of designing flows and wireframes with a strong bias towards user-centric design. The ability to focus in a fast-paced with Product Managers, Engineers, and Designers in an agile environment. The UX Designer is responsible for researching, creating and developing concepts and specifications that optimize the structure and behavior of screen- based, software solutions for the mutual benefit of both user and business. Work within this job family falls into three major categories:

(1) enhancements- changes to original design and extensions to existing programs.

(2) new Visual Design and UX designs

(3) strategic interaction and interface design new or improved Ix design language, user interface style guides, design archetypes, reusable design assets, etc.

The UX Designer
Leads multiple project teams of designers and internal and outsourced partners responsible for all stages of UI design and development for a portfolio of complex products and platforms, including design architecture, language, validation, and specifications.
Manages and expands relationships with internal and outsourced partners on UI design and development. Reviews and evaluates designs and project activities for compliance with UI design and development guidelines and standards; provides tangible feedback to improve product quality and UI design.
Develop high level mockups, and prototypes to effectively communicate design ideas.
Ability to sketch high-level and detailed ideas individually and during working sessions.
Work closely with immediate team of Product Managers, Marketing Managers, Developers and Content Strategist.
Leverage available insights including market analysis, customer feedback, site metrics, and usability findings in all design activities.
Consider all parts of the experience, from copy to animations to business model, when designing
Provides domain-specific expertise and overall Visual design leadership and perspective to cross- organization projects, programs, and activities.
Drives innovation and integration of new technologies and design language into projects and activities in the Visual design organization.
Provides guidance and mentoring to less- experienced staff members.
Education and Experience Required:
Bachelor's or Master's degree in User Interface Design, Graphic Design, or equivalent.
At least 3-5 years experience.
Knowledge and Skills:
Broad experience with application of design theories, principles, and concepts to a portfolio of multiple information technology and consumer products and services designs.
Excellent analytical and problem-solving skills.
Broad understanding and experience in designing and implementing research and data collection plans for interactive and interface design testing and acceptance.
Reviewing and evaluating designs for alignment with overall product architecture; recommending and implementing changes to designs and technology to improve product quality and overall interactive and interface design.
Excellent written and verbal communication skills; mastery in English and local language.
Ability to effectively communicate interactive and interface design data, design proposals and product specifications and negotiate options at senior management levels.
Excellent skills in creative design tools (Proficiency with Adobe Creative Cloud, Bohemian Sketch, and prototyping tools, such as InVision, Framer, Webflow or HTML/CSS/JS ).
To Apply

Please include a link to your portfolio in addition to your resume. Submissions without a portfolio will not be considered.

If you want to be part of what's next and find out more about our available opportunities, visit Micro Focus Careers.

#LI-SD1

#DiceSD

Job:

Engineering

Micro Focus is proud to be an Equal Opportunity Employer. Prospective employees will receive consideration without discrimination because of race, colour, religion, creed, gender, national origin, age, disability, marital or veteran status, sexual orientation, genetic information, citizenship or any other legally protected status",3.3,"Micro Focus International plc
3.3","Santa Clara, CA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
29,Visual Designer,$118K-$220K (Glassdoor est.),"Submissions without a portfolio included will not be considered. Click here for tips on what to include in your portfolio.
Note: By applying to this position your application is automatically submitted to the following locations: San Francisco, CA, USA; San Bruno, CA, USA; Mountain View, CA, USA; Sunnyvale, CA, USA; Boulder, CO, USA

Minimum qualifications:
Bachelor's degree in related field or equivalent practical experience.
Experience collaborating with multidisciplinary UX and/or product teams (motion, interaction, UX research, engineering, content strategy) on technical implementation.
Experience implementing visual design systems across a range of platforms in an iterative software development environment.
Portfolio highlighting multiple projects and your direct contributions.
Preferred qualifications:
8 years of relevant industry experience.
Proficient with industry standard design tools (e.g. Photoshop, Illustrator, Sketch).
Advanced skills in problem-solving and familiarity with technical constraints and limitations as they apply to designing for platforms such as desktop and mobile, Android and iOS.
Ability to act as a leader in communicating conceptual ideas and design rationale, all within a user-centered design process.
Self-motivated, able to prioritize and manage workload and meet critical project deadlines.
Strong communication skills and the ability to build good working relationships.
About the job


At Google, Visual Designers weave iconography, typography, color, space and texture together to help our users successfully navigate our products. We believe that all of our products should be beautiful and accessible. As a Visual Designer, you’ll delight users with designs that inspire, engage and excite them. You’ll rely on user-centered design principles to produce high-quality visuals—from concept to execution—across many platforms. Like all of our UX jobs, you’ll collaborate with your fellow designers to constantly refine the Google design language and create innovative, great-looking products that people love to use.

Our team is interested in our users and strives to learn everything we can about their behaviors, attitudes and emotions to help define the products and experiences we create. The UX team plays an integral part in gathering these insights and then using them to inspire and inform design. We are a multi-disciplinary team of interaction designers, visual designers, user researchers, content strategists and web developers who collaborate closely with each other and with Engineering and Product Management to create innovative, usable, great-looking products that people love to use.

User experience is at the forefront of how we create intuitive, innovative, and beautiful products that people love. We strive to learn and understand our users’ needs, behaviors, and emotions to gather insights that inform product strategy and design. Our UX teams include designers, researchers, content strategists, and engineers who are passionate about quality, usability, and simplicity. We work on collaborative teams to solve complex challenges and craft experiences that highlight our products’ unique capabilities and personalities. Our work touches billions while exemplifying a key principle that is core to Google’s philosophy: “Focus on the user and all else will follow.”
Responsibilities
Mature and evolve the notion of framework by collaborating with other leads to form a cohesive offering across Google products.
Work across programs to define, maintain, and evolve the tools, processes, and communication around asset management.
Leverage principle contributors to explore concept development to influence product, a point-of-view around visual style, and product commitments.
Defend Google products, our brand promise, and its unique value prop amid an interlaced relationship with Google’s master brand.
Partner with visual programs within our organization to evolve and apply new design styles and aesthetics for our suite of products.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",4.4,"Google Inc.
4.4","San Francisco, CA",-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
30,UX Designer - TikTok Monetization,$118K-$220K (Glassdoor est.),"UX Designer - TikTok Monetization
Mountain ViewDesign - Interaction designExperienced
Responsibilities
1. Gather, evaluate, and conduct user requirements and competitor analysis;
Participate throughout the product design process – creating user flows, design high-fidelity user interface and prototypes;
Conduct usability testing and research, deliver meaningful insights from data-rich sources;
Identify and troubleshoot UX problems based on qualitative data and feedbacks;
Work with User researchers, Product Managers, Engineers, and other UX Designers in a fast-paced, rapidly changing environment.
Qualifications
1. 3+ years of experience working as a UX Designer on products;
Bachelor's degree in Design (e.g. interaction, graphic, visual), HCI, CS, or a related field or equivalent practical experience;
Proficient in various interactive and visual design software and familiar with the official design specifications of Web, iOS and Android;
Attach great importance to details, pursuing pixel-level perfection, and loving human-computer interaction and user insight;
Have product thinking and good user empathy, and be able to participate in user research, interactive design, design prototype development, etc;
Ability to work and contribute in a highly technical and metrics-driven environment;
Have project experience in successfully commercialized products, experienced in designing toB end tools is preferred;
Proficient in Chinese, international working experience is preferred.
Apply
Share to",3.8,"TikTok
3.8","Mountain View, CA",-1,1001 to 5000 Employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
