,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
22,Solar Sales Analyst,$66K-$138K (Glassdoor est.),"ABOUT US*
Pure Power Solutions is looking for driven and motivated people to join our team and become a part of the sustainable energy future. With our knowledge and skills derived from being in business for over 2 decades, we take great pride in continually being on the cutting edge of solar and power energy systems — both designing and constructing our projects.

All our employees are offered full benefits including 401(k) with company matching (4%), healthcare (medical, dental, and vision), paid time-off, paid sick leave, rainy days fund, paid holidays, and other great unique benefits.

Pure Power is located in Healdsburg, Sonoma County, CA
RESPONSIBILITIES *
Prospect, cultivate and engage residential and commercial customers in identifying viable cost-effective solar energy solutions. Work closely with customers throughout the sales/design/implementation/post-implementation cycle. Design solar solutions to optimize the Client’s outcome. Coordinate handoff to concurrent construction teams, procurement, warehouse/supply, and other company representatives to ensure smooth project implementations and outcomes. Represent the company’s well-earned professional reputation and exhibit professional and ethical behavior at all times.
*Follow up on newly assigned leads as soon as possible (ideally within 24 hours) *
*Find, cultivate and generate new leads *
*Engage potential customers in conversations in order to help identify their goals, and educate them about solar solutions, benefits, and opportunities*
*Design systems with customer’s well-being in mind, appropriately sized and aesthetically pleasing *
*Thoroughly complete site surveys, including photographs for each project *
*Maintain/input project information, using Company platform, for team-wide access *
*Review proposals, as needed, with sales manager prior to presentations*
*Provide presentations to potential clients; present information in a sincere, professional, respectful, manner – must be knowledgeable and honest at all times; no ‘canned’ or script-like engagement*
*Follow up with potential customers regularly, persistently and professionally, without pestering*
*Maintain contact and status of projects with sales manager, including all important sales-related emails*
*Maintain and update Customer Relationship Management (CRM) system regularly*
*Maintain and update Google calendar with all Pure Power related activity *
*For each closed sale: *
\* Conduct a thorough project hand-off to permitting, procurement, & construction*
\* Conduct a project orientation with crew leads and client *
\* Keep in regular contact with client throughout construction process *
\* Conduct a thorough orientation and express professional thanks with each client *
after project completion *
*Pursue professional development opportunities and keep on top of new developments in the Renewable Energy Industry in order to maintain leading edge skills, and to continue personal growth and contributions to the PPS team*
*Know and adhere to policies and procedures outlined in company Employee Handbook *
*Believe in and represent/share company values and philosophy*
*And, hey, enjoy yourself – you’re saving the planet and earning a buck (base + commission)! *
REQUIREMENTS*
*You understand electricity, how solar panels, inverters and related equipment work. *
*You are thorough and organized.*
*You love numbers and analyzing data. *
*You have a grasp of the NEC and/or solar relevant California electrical codes. *
*You have fundamental experience with CAD and/or Sketchup and similar software tools, including solar proposal software, or are a quick study and can learn it in a hurry.*
*You are analytical.*
*You are great with people. *
*You are trustworthy. You have the breadth of knowledge to be a trusted advisor to potential and ongoing customers.*
*You have strong communications skills; you are great on the phone.*
*You enjoy hopping on roofs, taking measurements, helping with problem resolution and lending co-workers a hand. *
*You seek out knowledge and training. You know a lot, but you know that there is always a lot more to learn. *
*You want to learn and grow with an ethical enterprise that cares about its customers and employees. *
*Somewhere along the way you fell in love with solar technology.*
NICE TO HAVE*
*Some engineering education or equivalent work experience*
*Prior experience in prospecting and/or generating sales leads*
WE WILL GIVE YOU*
*The tools, equipment resources, and direction you need to thrive at your job *
*A healthy number of Leads and Opportunities *
*Access to relevant information and education *
*Excellent follow up from your team-mates*
*Exposure to a full breadth of solar installations *
*The opportunity to kick more solar ass than you thought possible *
COMPENSATION*
*Base salary + variable/commission, commensurate with experience and abilities*
Job Type: Full-time

Benefits:
401(k)
401(k) Matching
Dental Insurance
Flexible Spending Account
Health Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Supplemental Pay:
Commission Pay
Experience:
solar: 1 year (Required)
Location:
Healdsburg, CA 95448 (Required)
Company's website:
purepowersolutions.com
Company's Facebook page:
https://www.facebook.com/Pure-Power-Solutions-122473471103729
Benefit Conditions:
Waiting period may apply
Work Remotely:
Temporarily due to COVID-19",5.0,"Pure Power Solutions, Inc
5.0","Healdsburg, CA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
23,Technical Account Manager,$66K-$138K (Glassdoor est.),"Come work for a leading ""Managed Service Provider"" which delivers cutting-edge technology as a service to small and midsized businesses. The qualified candidate will be providing Account Management around industry-leading technology, such as VMWare, Citrix, Intel, Microsoft (Azure), Linux, AWS, Cisco, Sophos, SonicWall, HP, Dell, Avaya, ShoreTel, Mitel, NEC, and more. The selected candidate will participate in guiding client ""point of contacts"" to the desired technical end result while building value to the end users by increasing their productivity and efficiency. We are looking for a Technical Account Manager to work on with our existing clients to ensure continued technological client engagement success, with respect to the client's technology. The ability to analyze business processes and workflows, while identifying inefficiencies to develop solutions that will increase productivity is a must. Exceptional communication skills (verbal and written), superior natural intellect, and high motivation are required. Must have valid CDL, reliable transportation, and proof of car insurance. Also must have previous PSA and RMM experience to be considered.

Position Responsibilities:
• Client Retention and Client Satisfaction, ticket and client survey scores
• Maintaining a real time knowledge of client temperature
• Quoting current clients for products services
• Manages our relationship with clients and to that end, supports the Service Desk
• Manages Technology Business Reviews process and all related preparation
• Preparation of proposals and acceptance of orders from clients
• Maintain proper gross margin on products and services ordered
• Insure orders are completed in a timely and accurate manner 100% of the time
• Meet or exceed all company KPI metrics
• Maintain and further build client rapport
• Help clients find value with our solution stack
• Find upsell and cross sell opportunities

Position preferred qualifiers:
\* A+ Certification
\* Microsoft Certified Professional
\* 4+ years' experience in computer network management
\* Previous ConnectWise experience is required
\* Previous Continuum experience is required
\* Previous QuoteWerks experience is required

Job Types: Full-time, Part-time

Pay: $24.00 - $30.00 per hour

Benefits:
401(k) Matching
Dental Insurance
Flexible Schedule
Health Insurance
Paid Time Off
Vision Insurance
Schedule:
8 Hour Shift
Monday to Friday
Additional Compensation:
Bonuses
Work Location:
One location
Hours per week:
30-39
Paid Training:
Yes
Management:
Ops Manager
Typical start time:
8AM
Typical end time:
5PM
This Job Is Ideal for Someone Who Is:
Dependable -- more reliable than spontaneous
People-oriented -- enjoys interacting with people and working on group projects
Detail-oriented -- would rather focus on the details of work than the bigger picture
This Company Describes Its Culture as:
Innovative -- innovative and risk-taking
Outcome-oriented -- results-focused with strong performance culture
Team-oriented -- cooperative and collaborative
Company's website:
www.networkingsolutions.net
Company's Facebook page:
https://www.facebook.com/NetworkingSolutionsSacramento
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No",-1,"Skylark IT Solutions and Managed Service Co.,Ltd","Sacramento, CA",-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
24,"RN, Care Manager, Home Health - up to $6000 Sign-on Bonus!",$66K-$138K (Glassdoor est.),"Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.

We're looking for someone to join our team as a RN, Care Manager (Home Health) who:

Provides excellent patient care by assisting in collaboration, development, implementation, revision and reporting of the case management program. Acts as a liaison between the patient, family, nurse, physicians, multidisciplinary team and patient's healthcare benefactor to optimize outcomes. Serves as a consultant to the healthcare team on specific patient items.
Essential Functions: *
Leads the coordination of patient care with other disciplines within the care team, monitoring the appropriateness and timeliness of care.
Ensures the interdisciplinary care plan is consistent with the patient's clinical course, continuing care needs and covered services by monitoring diagnostic testing, treatments and procedures, and other aspects of patient care as appropriate for acute care.
Discusses with physicians, the appropriateness of resource utilization, consultations, treatment plan, estimated length of stay and discharge plan. Focuses on complex patients, frequent emergency department utilizers, chronic pain and substance abuse patients, and homeless patients. Collaborates with acute care case managers to ensure appropriateness on ongoing care.
Coordinates the transfer of patients to tertiary centers, including the transfer of patient information required for continuity of ongoing treatment and services.
Provides oversight and collects data required for regulatory/accreditation compliance. Manages frequent emergency department visitors by conducting a focus study review of the previous and current admissions.
Performs other job-related duties as assigned.
You'll be successful with the following qualifications:
Education: *
Bachelor's Degree (BSN): Preferred
Work Experience: *
Experience in a care management role: Preferred
Required Licenses/Certifications: *
Registered Nurse (RN) licensure in state of practice: Required
Case management certification: Preferred
Job Type: Full-time

Pay: $0.00 per hour

Benefits:
Dental Insurance
Flexible Spending Account
Health Insurance
Life Insurance
Paid Time Off
Retirement Plan
Vision Insurance
License:
Driver's License (Required)
Registered Nurse (RN) (Required)
Schedule:
Day shift
Work Remotely:
No",3.4,"Adventist Health
3.4","Clearlake, CA",-1,10000+ Employees,1973,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
25,Strategic Account Manager,$66K-$138K (Glassdoor est.),"About You
You have marketing instincts, have been successfully selling marketing technology for at least ten years, you’re a trusted advisor to your customers, and you’re a master of excellent questions to understand your customer’s needs and pain.




Responsibilities
Conduct sales activities including active management of existing accounts, developing opportunities, delivering proposals, and closing sales, all within an assigned account list/ territory
Deep knowledge of mobile/martech industry as well as an understanding of the competitive posture of the company
Own and nurture the customer relationships you develop
Build existing clients into successful case studies
Keep customers up to date on best practices as well as new Airship products and services
Travel for Strategic Account Managers is typically around 20%.
Skills and Experience
10+ years of experience working in Enterprise SaaS sales, preferably focused in mobile and/or technical marketing solutions (sms, web analytics, optimization, email, social).
We are looking for candidates with strong backgrounds in SMS and Email.
Previous experience selling enterprise marketing cloud solutions.
Strong interpersonal skills and ability to excel in a team oriented atmosphere
Strong presentation skills with demonstrated experience in presenting to all level of audiences, both remotely and in person
Ability to communicate efficiently and effectively with both technical and non-technical audiences
Experience using CRM and web-based conferencing systems
Proven track record of exceeding goals/ quotas
Degree in Business or other related discipline
About Airship

Marketing and digital experience teams at thousands of the world’s most admired companies rely on Airship’s Customer Engagement Platform to create deeper connections with customers by delivering incredibly relevant, orchestrated messages on any channel.

Founded in 2009 as a pioneer in push notifications, Airship now gives brands the user-level data, engagement channels, AI orchestration and services they need to deliver push notifications, emails, SMS, in-app messages, mobile wallet cards and more to exactly the right person in exactly the right moment — building trust, boosting engagement, driving action and growing value.

Latest press releases and news articles: Airship Newsroom",3.6,"Urban Airship, Inc.
3.6","San Francisco, CA",-1,201 to 500 Employees,2009,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
26,Strategic Account Manager,$112K-$205K (Glassdoor est.),"The Strategic Account Manager is responsible for driving revenue growth by building and managing Strategic accounts, long-term client relationships, and developing key business relationships. The role requires a strong focus on new business development, in addition to, up-selling and cross-selling to existing clients and securing contract renewals. This will be achieved through solution selling, account planning, prospecting to identify high-quality clients, qualifying and developing assigned accounts while understanding the client business environment, educating clients on Applause's product offerings.

Primary Responsibilities:
Develops and executes sales plans and coordinates sales efforts to achieve new customer revenue and existing customer up-sell revenue targets.
Meets or exceeds defined sales quota through strategic account planning, networking and use of company resources.
Actively participates in regional marketing events for lead generation (industry trade shows, professional associations, etc…)
Focus on Account Management and Business Development to maximizes Applause’s revenue and profitability potential by up-selling to existing clients, driving renewal revenue and ensuring client satisfaction;
Involvement in kickoff meetings, major milestone meetings, and opportunistic participation where senior client decision makers are present.
Sales Leadership – Strategic sales approach, creates value for clients and adds to the company’s capabilities and reputation;
Maintains a thorough understanding of Applause’s product offerings and tailoring its presentation to meet the needs of different types of organizations.
Assists clients in developing the business case and value proposition for proposed solutions when necessary
Collaborates with Client Services Team and Executive Leadership Team in executing the company’s sales process including proposal development.
Tracks and maintains all prospect and client activity in Salesforce.com.
People Development – Contributes to the growth, development and positive experience of the sales team.
Qualifications:
BA/BS Degree or equivalent business experience.
8+years of enterprise software and/or solution sales experience.
Proven track record of successful customer engagements across a spectrum of enterprise-class verticals.
Demonstrated success selling to Fortune 100
A strong foundation for strategic and tactical selling of a solution sale.
Excellent presentation and negotiation skills.
Motivated to advance growth in an entrepreneurial, rapidly growing company environment.
Company Description

Applause empowers leading brands to deliver flawless digital experiences for their customers on any device, in every location. The company’s testing, feedback, and research solutions enable businesses to delight customers, drive topline revenue and innovate faster.

Applause ensures digital quality for websites, mobile apps, IoT products and in-store interactions in a way no other approach can – via its technology platform and managed global community of over 300,000 on-demand digital experience experts. Only real people on real devices in real locations can provide the real issues and feedback that brands need to deliver great digital customer experiences. Thousands of companies of every size – including Google, FOX, Nike, BMW, PayPal, and Slack – rely on Applause to dramatically decrease the time and cost of delivering great digital experiences for their customers. Learn more at www.applause.com.",4.0,"Applause
4.0","San Francisco, CA",-1,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
27,Senior Developer Relations Account Manager,$112K-$205K (Glassdoor est.),"Position Title: Senior Developer Relations Account Manager

Position Description/Responsibilities:
Work with mobile app developers (publishers) to maximize their revenue through data-driven insights, utilizing the full capabilities of the Tapjoy Monetization platform. This individual contributor will be responsible for managing and growing Tapjoy's established publisher relationships in the mobile space; including popular mobile games and applications on iOS and Android.
Track, maintain and manage the performance of top strategic developer accounts through Tapjoy proprietary tools.
Proactively identify and execute growth and optimization strategies for existing partners.
Ensure partners are taking full advantage of Tapjoy's product offerings, including Offerwall, Rewarded Video, Video Interstitials, and LTV tools.
Play, review, and critique developer's existing and upcoming mobile game titles that leverage Tapjoy's products and services to maximize revenue opportunity.
Daily account management and support to ensure developer satisfaction with products, striving to exceed client expectations and objectives.
Establish and grow relationships with existing partners through regular communications, quarterly business reviews, in-person meetings, etc.
Review revenue, user engagement and monetization funnel data to provide partners with best practices and suggestions to improve user flow and maximize monetization potential.
Collaborate with cross-functional teams such as Product, Legal, Business Intelligence and Marketing.
Represent Tapjoy at sponsored industry events and conferences.
Execute in a fast-paced, constantly evolving, team environment.
Competencies:
External facing, customer centric personality.
Analytical, data-driven mindset and approach.
Thrives in a fast pace, pressure filled environment.
Attains and manages a quarterly revenue/KPI goal.
Requirements:
Bachelor's Degree with at least 5 years of work experience OR Master's Degree with 3 years of work experience
At least 2+ years of experience within the mobile industry and has a clear understanding of basic online/mobile advertising models and analytics is ideal.
Creative, data-driven, and hungry individual who can work efficiently in a high-growth, fast-paced environment and get things done with minimal instructions.
Experience with performance based online/mobile advertising is a plus.
Highly interested in the mobile apps space, and eager to discover new games/apps, and share new opportunities with the team.
Excellent verbal communication skills, team-oriented with a customer-focused attitude.
Organized, proactive, and self-motivator; produces high quality work without a lot of noise.
Superb organization skills, a proactive nature
Proficiency with Salesforce, MS Office, specifically with Excel and PowerPoint, and can pick up new software/internal tools quickly
Tapjoy is a leading mobile advertising and app monetization company. Our platform empowers advertisers to connect with over 975 million monthly active users through value exchange advertising that drives awareness, engagement and the metrics that matter most to their overall growth. Meanwhile, companies such as Scopely, Crowdstar, Topps and many of the Top 200 grossing app publishers trust our platform to monetize their content, grow their audiences and reward their users. Founded in 2007 and headquartered in San Francisco, Tapjoy is a global organization with more than a dozen offices worldwide.

Tapjoy is an equal opportunity employer. We believe that diversity and inclusion lead to stronger, more innovative teams and better business results; we want to draw from the broadest talent pool possible and encourage qualified applicants. Tapjoy does not discriminate on the basis of sex, race, ethnicity, color, age, sexual orientation, gender (including identity and expression), disability (mental or physical), religion, national origin, citizenship, marital status, military or veteran status, or any other protected classification protected by applicable law; we will provide reasonable accommodations for qualified individuals with disabilities, and pursuant to applicable fair chance ordinances, we will consider for employment qualified applicants with arrest and conviction records.

For more information, please visit www.tapjoy.com.

]]>",3.6,"Tapjoy
3.6","San Francisco, CA",-1,201 to 500 Employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1
28,"RN, Care Manager, Home Health - up to $6000 Sign-on Bonus!",$112K-$205K (Glassdoor est.),"Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.

We're looking for someone to join our team as a RN, Care Manager (Home Health) who:

Provides excellent patient care by assisting in collaboration, development, implementation, revision and reporting of the case management program. Acts as a liaison between the patient, family, nurse, physicians, multidisciplinary team and patient's healthcare benefactor to optimize outcomes. Serves as a consultant to the healthcare team on specific patient items.
Essential Functions: *
Leads the coordination of patient care with other disciplines within the care team, monitoring the appropriateness and timeliness of care.
Ensures the interdisciplinary care plan is consistent with the patient's clinical course, continuing care needs and covered services by monitoring diagnostic testing, treatments and procedures, and other aspects of patient care as appropriate for acute care.
Discusses with physicians, the appropriateness of resource utilization, consultations, treatment plan, estimated length of stay and discharge plan. Focuses on complex patients, frequent emergency department utilizers, chronic pain and substance abuse patients, and homeless patients. Collaborates with acute care case managers to ensure appropriateness on ongoing care.
Coordinates the transfer of patients to tertiary centers, including the transfer of patient information required for continuity of ongoing treatment and services.
Provides oversight and collects data required for regulatory/accreditation compliance. Manages frequent emergency department visitors by conducting a focus study review of the previous and current admissions.
Performs other job-related duties as assigned.
You'll be successful with the following qualifications:
Education: *
Bachelor's Degree (BSN): Preferred
Work Experience: *
Experience in a care management role: Preferred
Required Licenses/Certifications: *
Registered Nurse (RN) licensure in state of practice: Required
Case management certification: Preferred
Job Type: Full-time

Pay: $0.00 per hour

Benefits:
Dental Insurance
Flexible Spending Account
Health Insurance
Life Insurance
Paid Time Off
Retirement Plan
Vision Insurance
License:
Driver's License (Required)
Registered Nurse (RN) (Required)
Schedule:
Day shift
Work Remotely:
No",3.4,"Adventist Health
3.4","Clearlake, CA",-1,10000+ Employees,1973,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
29,Account Manager,$112K-$205K (Glassdoor est.),"About Us: *
dSPACE is a market innovator and leader in solutions and systems for embedded controller software development. It provides integrated hardware and software for prototyping control algorithms, automatic generation of production code, controller testing, and engineering support services.

In 1988, engineers working at the University of Paderborn founded dSPACE’s headquarters in Germany. In 1991, the Detroit office was established for North American business. Today dSPACE employs over 1,600 dedicated people worldwide, who are committed to making the embedded controls software development process more efficient through innovative tools and services.
Account Manager*
As an Account Manager you will work as part of a motivated sales team on providing consultative solutions for in vehicle software development and validation tools in the areas of Hardware-in-the-Loop Simulation, Rapid Control Prototyping, Code Generation. This challenging position encompasses technical consulting, generating quotations and customer relationship management for our clients using dSPACE products.
About You: *
You will be working with our Inside Sales force. A sale for us results from technical consulting. Our sales team is composed of engineers with a strong hands-on background, whose business relations range from recommending standard products and engineering consulting services, to custom designs for complex process-oriented customer consultations. You will be dealing directly with the end user as well as management.
Requirements: *
Bachelor’s Degree
Sales skills and experience and/or a proven ability to sell; 2-5 years experience in technical sales capacity
Strong organizational skills
Strong analytical skills
Excellent verbal and written communication skills
Excellent presentation skills
Ability to work both independently and in a team environment
Knowledge of MATLAB, Simulink, C is a plus
Travel to trade shows and client sites
Job Type: Full-time

Experience:
sales: 3 years (Required)",4.3,"dSPACE Inc
4.3","San Jose, CA",-1,51 to 200 Employees,-1,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
30,Regional Market Manager,$112K-$205K (Glassdoor est.),"Westamerica is among the largest commercial banks headquartered in California.We are looking for outstanding people to join on our winning team. We reached our current strength because our employees, customers, and shareholders believe in the same fundamental goals: Delivering a wide variety of financial services with a superior customer service guarantee.

Westamerica Bank is a 130 year old community bank with $4.9 billion in assets and 88 branches throughout Northern and Central California. We have been profitable quarter in and quarter out for 23 years. Industry associations and rating agencies routinely rank Westamerica Bank among the top community banks for asset quality, capital ratios, safety and soundness and overall financial performance.

Job Description:

Recruit, manage, coach and motivate a team of Business Relationship Managers, Business Banking Officers, and Business Banking Managers, along with other employees within a defined geographical region of the bank. Oversee and maintain excellent service standards and promote growth in profitability with the use of the Sales Culture. Development of direct reports in a sale driven environment is critics for this role. Solicit large prospects and assist direct reports with large customers and prospects with joint calling efforts.

Further duties include:

Understand the commercial real estate and C & I markets within your geographical location.
Ability to differentiate Westamerica Bank from the competition and use those differences as coaching tools to your direct reports.
Ability to read, understand and compare financial statements.
Develop calling plans with each officer to take advantages of competitive strengths within each market.
Establish and maintain relationships with key community leaders and achieves a significant presence in the community to promote the Bank.
Provide Senior Management with reports, feedback and areas of opportunity with the region.
Offer weekly, monthly and quarterly reporting with forecasts and details about sales growth in lending. Deposits and Non-interest Income.
Insure compliance with all Bank and Regulatory requirements.

Qualifications:

Basic Qualifications:

Bachelor’s degree in Business, Accounting and Finance is required.
Five + years of sales management, outside sales and customer service experience in the financial services industry.
Adherence to policies, procedures and regulatory banking requirements.

Preferred Experience and Skills:

Highly developed verbal and written communication skills including familiarity with basic word processing applications software.
Ability to analyze financial statements.
Ability to prepare and effectively deliver sales presentations using applicable support materials.
Strong sales and sales presentation skills.
Effectively solves problems, present solutions and resolve conflicts.
Ability to recruit, train and coach a sales team.
Demonstrate strong leadership skills, always projecting a positive attitude and provide an environment of professional excellence.

EOE

Westamerica Bank's Privacy Policy may be found at: www.westamerica.com/about/privacy",2.8,"Westamerica Bancorporation
2.8","Muir, CA",-1,501 to 1000 Employees,1972,Company - Public,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1
31,Irrigation Department Manager,$112K-$205K (Glassdoor est.),"Irrigation Department Manager

Responsible To

Maintenance Department VP & General Manager

Position Purpose

To provide oversight, continuity & leadership to the Irrigation Department to foster analytical irrigation management, team direction & scheduling, great customer service. & department profitability.

Principal Accountabilities
Water Management, matching demand with delivery, including tracking & graphing water use
Irrigation Repairs
Department profitability
Department production scheduling
Client satisfaction –above and beyond client needs & expectations
Plan and implement advanced management practices to avoid or limit urgencies.
Ensure safety (OSHA & IIPP) Compliance
Maintain & execute operations within the company Mission Statement
Essential Duties
Supervise & schedule employees
Train Employees
Facilitate watering schedules
Communicate with clients
Client Board Meetings
Generate sales
Analyze financial documents
Budgeting
Provide proper resources for efficient functioning/production
Implement Manager’s decisions
Attend meetings and deliver KPI’s.
Requirements or Preferable Qualities
BS in Horticulture or equivalent experience & knowledge
Understanding of Irrigation design & hydraulic theory
Ability to exercise authority in a respectful manner
Ability to work independently
Knowledge of digital volt-ohm meter & electric wire tracing equip
Landscape Industry Certified (aka CLT), Water Manager, etc.
Irrig. & low voltage Troubleshooting (Irrig., timers, electric, etc.)
Central Irrigation Management
Analytical skills
Valid CA Driver’s License
Decision-making skills
Attention to Detail
Planning/prioritizing skills
Excellent interpersonal skills
Proficient in Microsoft Office applications
Understanding and ability to read & interpret the income statement
Ability to remain calm under pressure
Ability to maintain a broad perspective
Recommended
Basic English and Basic Spanish skills
Job Type: Full-time

Benefits:
401(k)
Dental Insurance
Health Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Language:
Spanish (Required)
Work authorization:
United States (Required)
Company's website:
https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=16645&clientkey=F96FC7E70492A2A1C63639113F8E4E24
Company's Facebook page:
www.facebook.com/DelContes
Work Remotely:
No",3.0,"Del Conte's Landscaping
3.0","Fremont, CA",-1,51 to 200 Employees,-1,Company - Private,Construction,"Construction, Repair & Maintenance",$10 to $25 million (USD),-1
32,Business Manager - Law Firm,$112K-$205K (Glassdoor est.),"Business Manager*
Spaulding McCullough & Tansil LLP is a Santa Rosa based firm located in the heart of the Sonoma County Wine Country, just north of San Francisco. SMT has 22 attorneys supported by 24 dedicated and professional staff and was voted by its employees in 2019 as being one of the *Best Places to Work!* For more than 25 years, the attorneys and staff at SMT have been providing outstanding service to clients and giving back to their community. The firm’s practice areas include Business, Litigation, Labor & Employment, Trust & Estates, Real Property, Intellectual Property and Alternative Dispute Resolution. SMT provides legal services in Sonoma County, the Bay Area, and beyond. For more information about SMT, please visit www.smlaw.com.

SMT is looking for a Business Manager to join their collaborative and growing team. The position offers the opportunity for professional development in a firm with a well-earned reputation for providing high-quality, effective, and efficient legal services, while working in an office that values client service, collegiality, and quality of life.

The Business Manager will lead and manage all non-attorney staff and firm operations while working with the Partners on strategic planning regarding office growth, staffing, space considerations and technical needs.
Job Duties*
The Business Manager will manage the firm’s Human Resources, Operations, Marketing, IT Systems, and Accounting functions.
*Human Resources*: recruiting, on-boarding and off-boarding, performance, salary and benefit administration, employee relations and overall HR administration. Supervision of non-attorney staff.
*Operations*: manage facilities function and firm projects, manage lease renewal and tenant improvements, library services, file management and records; oversight of insurance programs.
*Finance*: working with the firm’s Accounting Manager and outside CPA, the Business Manager has oversight for management reporting, payroll, forecasting, analysis, budget and firm banking relationships; backs up accounting function as necessary.
*Marketing*: event contract negotiation and event coordination.
*IT Systems*: oversight in coordination with internal and external support personnel including internal training program.
*Leadership*: Development and implementation of initiatives, policies, procedures and goals developed by and in concert with the Partners.
Knowledge, Skills and Abilities*
Excellent judgment, leadership, and decision-making skills.
Excellent people management skills.
Ability to work effectively and build productive relationships with the firm’s Partners, attorneys and non-attorney staff.
Strong knowledge in Human Resources compliance; capable of identifying personnel issues, developing creative outcomes and resolving conflict through acceptable and practical business solutions.
Ability to identify and analyze workflow issues, recommend and implement solutions.
Ability to handle multiple tasks effectively and efficiently.
Must be a self-starter who is flexible and resilient.
Superior communication skills.
High level of discretion and diplomacy.
Compensation and Benefits*
SMT offers a competitive starting salary commensurate with experience and a comprehensive benefits package.
Paid vacation and sick leave
Fully paid medical insurance benefits for employee
401(k) with match and profit sharing
Life and LTD insurance
Cafeteria Plan
Professional Association membership
Parking
Education and/or Experience*
Previous law firm experience is strongly preferred.
Proven experience effectively managing professionals.
Knowledge of legal or other professional service organizations with prior experience managing business operations.
Strong accounting background.
Previous experience with billing systems preferred.
Bachelor’s Degree or commensurate professional work experience and/or professional certification.
Knowledge of and experience with the principles, practices and procedures of Human Resource Management as well as knowledge of pertinent federal and state employment regulations is required.
Qualified candidates*
Please submit your cover letter, resume and salary expectations. Please reference “Business Manager” in the subject line of your email.

Job Type: Full-time

Benefits:
401(k)
401(k) Matching
Disability Insurance
Flexible Spending Account
Health Insurance
Life Insurance
Paid Time Off
Schedule:
Monday to Friday",-1,Spaulding McCullough & Tansil LLP,"Santa Rosa, CA",-1,-1,-1,-1,-1,-1,-1,-1
