,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
24,Direct Sales Manager,$46K-$83K (Glassdoor est.),"Looking for proven Sales records in the wholesale Foods Industry.

Oversee a group of Direct Sales Representatives (DSR) in the selling of ProPacific Fresh’s products resulting in revenue and gross profit generation. Direct the DSRs in the connection of customer needs with appropriate products, penetration of existing accounts, prospecting and acquisition of quality customers. Provide training, coaching, and mentoring to DSRs in the pursuit and attainment of growth objectives.
DUTIES:
Primary Objectives:
Acquire, penetrate, and maintain targeted quality customers
Supervise and direct all DSR activity per assigned territory
Cultivate long term value with PPF customers through consultative relationships and maximization of the total customer experience.
Specific Accountabilities:
Hold District Sales Representatives accountable for performing to the PPF TEAM SALES GAME PLAN, sales initiatives, and District growth objectives, and route profitability requirements.
Work continuously with all product brokers to schedule “1 on1” sales meetings and trainings, identify customer targets, and execute sales initiatives
Manage HR issues and performance reviews relative to District personnel.
Work in conjunction with the business office to manage cash receipts, minimize credit risk, and communicate AR policy as it relates to specific customers.
Continually model and train the DSRs on the art of consultative selling.
Maintain a comprehensive level of knowledge as it pertains to products, system tools, and company policy.
Directly manage specific customers if applicable
QUALIFICATIONS:
Multiple years of food service sales or management experience.
Proven track record of success and accomplishment.
Maintain a high level of competency with all PPF technologies including ERP systems, Microsoft Outlook, Word, and Excel.
Function effectively within a collaborative team environment.
Strong analytical, problem solving and detail management skills.
Ability to quickly define problems, establish facts and draw valid conclusions.
Excellent interpersonal skills including the ability to relate to employees across all levels of the organization.
Ability to manage time effectively and perform to deadlines, often adjusting in accordance to evolving priorities.
Strong verbal and written communication skills.
Ability to maintain confidentiality, utilize discretion and independent judgment in decision making and act with high-integrity at all times.
Overnight travel including all modes of transportation as required.
Our ideal District Sales Manager …..
is a fierce competitor.
is a dynamic leader.
has excellent organization, time management and communication skills.
is a problem solver and offers solutions.
contributes positively to company morale and is a consummate team player.
willingly exerts extra effort when necessary to get the job done.
is driven by excellence and is self-motivated.
PHYSICAL REQUIREMENTS:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.
Work is performed in an office environment and in the field managing customer accounts. While performing the duties of this job, the employee is regularly required to have the ability to maintain active customer and employee communication on the phone or in person; access, input and retrieve information from the computer system; enter alpha-numeric data into a computerized system often while listening on the telephone.
Frequent sitting, standing and walking.
Frequently subject to repetitive motion such as typing, data entry and vision to monitor.
Occasionally subject to bending, reaching, kneeling, stooping and lifting/carrying up to 50 pounds.
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. The employee is occasionally exposed to hot, cold, wet and/or humid conditions.",1.7,"ProPacific Fresh
1.7","Sacramento, CA",-1,51 to 200 Employees,1976,Company - Private,Wholesale,Business Services,Unknown / Non-Applicable,-1
25,SALES REPRESENTATIVE (Tree Care North SF Bay,$46K-$83K (Glassdoor est.),"SALES REPRESENTATIVE (Tree Care North SF Bay Area)*
Atlas Tree - Santa Rosa, CA*
GREAT BENEFITS - COMPETITIVE SALARY - EXCELLENT BONUS STRUCTURE*
Atlas Tree and Landscape is seeking to employ a top-notch SALES REPRESENTATIVE for our Tree Care division. Successful Sales Reps are proactive leaders, have a strong work ethic and are self-starters who enjoy interacting with the public and our employees.*
Primary Responsibilities: *
*Develop and maintain long-term relationships with customers, focusing on both the main contact as well as the next level above and below.*
*Develop and maintain a schedule to perform site walkthroughs during formal meetings with customers to ensure quality and service expectations are met.*
*Lead and facilitate or assist in the resolution of customer problems or concerns.*
*Proactively present site enhancement ideas to existing customers.*
*Ensure renewals of each current account within the customer portfolio.*
*Identify and pursue opportunities to sell ancillary services.*
*Ensure a safe environment for employees, customers and the general public.*
*Generate referrals from existing client base and communicate to the Director of Sales.*
*Develop accurate estimates and takeoffs for both new and existing clients as needed.*
*Supervise the Production Specialist in conduct of field operations.*
*Communicate regularly with the Production/Operations Specialist to ensure client needs and expectations are consistently met or exceeded.*
*Manage service delivery to specified scope of work.*
*Ensure branch financial goals met by maintaining acceptable gross margins for both base contract work and ancillary services.*
*Coordinate consistent and timely site visits with Production Specialists.*
*Participate in company meetings and assist in division goals, in overall leadership of the department.*
*Maintain satisfactory Accounts Receivable levels.*
*Coordinate with Office Administrator to ensure department databases consistently updated with current client information.*
*Other tasks and duties as assigned by President and CEO.*
Minimum Qualifications:
Willing to become Certified arborist within one year of employment- Training provided
3 years of tree care industry experience
Benefits:
Competitive salary
Competitive sales commission structure
Paid holidays and vacation
Medical, dental, and vision insurance
401(k) plan
Company vehicle
ABOUT ATLAS TREE-

Atlas was founded nearly 40 years ago by Sonoma County native Rich Kingsborough with 2 chainsaws, a pickup and a passion for the tree care industry. Weve since grown to become the largest privately owned tree company north of the Golden Gate Bridge and are expanding with the goals to extend our services throughout the state and across the country in the next few years. If you are fearless and want to grow and help revolutionize the tree care industry with us, APPLY TODAY and watch this video to learn more about Atlas and to find out about our ground-breaking learning facility, The Academy.
*
*
Job Type: Full-time
Pay: $50,000.00 - $65,000.00 per year

Benefits:
401(k)
Dental Insurance
Health Insurance
Paid Time Off
Referral Program
Tuition Reimbursement
Vision Insurance
Schedule:
Monday to Friday
Experience:
Sales: 1 year (Required)
Tree Care: 3 years (Required)
License:
California Drivers (Required)
Additional Compensation:
Commission
Paid Training:
Yes
Management:
Team Lead
Ops Manager
Typical start time:
8AM
Typical end time:
5PM
Company's website:
https://www.atlas-tree.com/home
Company's Facebook page:
https://www.facebook.com/AtlasTreeSurgery
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
Yes",-1,Kingsborough Atlas Tree Surgery,"Santa Rosa, CA",-1,-1,-1,-1,-1,-1,-1,-1
26,Sales Development Representative,$46K-$83K (Glassdoor est.),"Our success depends on our ability to create a diverse, equitable and inclusive environment. We're committed to attracting, developing, retaining and promoting a diverse workforce. By ensuring that every Demandbase employee is able to bring a diversity of talents to work, we're increasingly capable of living out our mission and providing real insight from our products to support our customers. We encourage people from underrepresented backgrounds and all walks of life to apply. Come grow with us at Demandbase!

The Sales Development Representative is an individual contributor role reporting directly to the Manager of Sales Development. You will play a critical role in expanding our presence in the market, and converting prospects into Demandbase Sales opportunities. Account-Based Marketing is one of the fastest growing and hottest sectors in digital marketing and you will play a key part in expanding the Demandbase presence as the pioneer and leader in this space.

As a Sales Development Representative, you will work closely with the direct sales team to ensure seamless transition of opportunities. Like any high performing team, you will be measured by opportunity generation and will be given the flexibility to create a book of business of your own. We encourage account development through outbound prospecting, social selling, networking, attending trade shows and field marketing events, and any sales activity that would contribute to expanding the Demandbase brand. You will be the first line of engagement with future customers and will have an impact on the success of Demandbase as an organization.

Due to the COVID pandemic, this role (as with all others) will be remote until the offices reopen.

What you'll be doing:
Manage high volume of daily outbound emails and calls to targeted accounts
Develop targeted call lists
Create personalized emails to engage targeted accounts
Utilize Social Selling techniques to expand network and open up new opportunities
Process unqualified inquiries to prequalified opportunities
Provide exceptional customer service to inbound inquiries
Documentation within SFDC
What we're looking for:
1+ years of lead generation experience
Bachelor's Degree strongly preferred
Experience working in SFDC a plus
Experience in relationship development and opportunity identification
Ability to learn/understand and articulate our platform solution and value propositions
Ability to quickly synthesize and put to use new information
Strong organizational and time management skills
Benefits:

Our benefits include 100% paid for Medical, Dental and Vision for you and your entire family, short-term/long-term disability, life insurance, flexible vacation policy and 401K. Due to the COVID pandemic the Demandbase offices are closed for the foreseeable future. When the office reopens, we also offer commuter benefits, free snacks, catered lunch every Friday, chair massages, weekly yoga and much more!

About Demandbase:

Demandbase is the leader in Account-Based Marketing (ABM) and an indispensable part of the B2B tech stack. The company offers the only end-to-end ABM platform that helps B2B marketers identify, engage, close and measure progress against best-fit accounts. The biggest and fastest growing companies in the world, such as Accenture, Adobe, DocuSign, GE, Salesforce and others rely on Demandbase to drive their ABM strategy and maximize their marketing performance. The company has been named to the JMP Securities list ""The Hot 100: The Best Privately Held Software Companies,"" the Deloitte Fast 500 and named a Gartner Cool Vendor for Tech Go-To Market. In 2019, Demandbase executives authored the definitive book on ABM, Account-Based Marketing: How to Target and Engage the Companies That Will Grow Your Revenue. For more information, please visit www.demandbase.com or follow the company on Twitter @Demandbase.",4.6,"Demandbase Inc.
4.6","San Francisco, CA",-1,201 to 500 Employees,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
27,Sales Support Administrator,$46K-$83K (Glassdoor est.),"Summary: This position is responsible for providing sales administrative service and support to Sales Analyst, Food Service and Industrial sales teams.
Essential Duties and Responsibilities:
Maintain Master Files for interdepartmental use
Track New Sales Opportunities
Track Price Quotes & Contracts
Customer Setup & Updates (Invoice & Ship To)
Facilitate Execution of Contracts and other official documents (i.e. NDAs, Inventory Returns, Customer Product Information Requests, etc.)
Facilitate the execution of Contracts
Maintain pricing in DAX and with External Distributors
Maintain Broker Commission Setups
Research pricing questions from Brokers/Distributors/Sales Team/Customer Service
Maintain product information in GS1
Review DOT invoicing for erroneous charges
Maintain FSV Special Pricing Database for Billbacks
Coordinate new item/customer launches
Prepare and Provide Monthly Customer Reports to Sales Team (i.e. Contract Balances, Inventory Reports, Sales Reports, etc.)
Review and resolve order holds due to pricing and forecast discrepancies
Field Calls/E-mails from Brokers/Distributors/Sales Team
Product information Questions
Sample Requests
Inventory Questions/Concerns
Order Questions/Concerns
Sales History Reports
Other administrative tasks as needed
Qualifications:
High school diploma; college coursework preferred.
3-5 years related experience acting in a sales or accounting administration/support role.
Technologically proficient overall – able to learn and incorporate new software systems as needed (DAX, Forecast Tool, CRM eventually, etc.)
Intermediate knowledge of Microsoft Word, Excel & Outlook
Attention to detail
Able to Multitask
Excellent Organizational Skills
Excellent Verbal and Written Communication skills
Takes initiative to identify and resolve problems
Operates with a sense of urgency and service orientation
Good interpersonal and collaboration skills.",3.6,"SupHerb Farms
3.6","Turlock, CA",-1,51 to 200 Employees,-1,Subsidiary or Business Segment,Food Production,Agriculture & Forestry,$10 to $25 million (USD),-1
28,Wonderware California Sales Development Represenative SF,$46K-$83K (Glassdoor est.),"Job Description:

Wonderware California is growing! Join our Sales Support Team!

Who is Wonderware California and Why You Want to Work Here?

We are the leading distributor of automation products in California. What is automation? The hardware and software that controls and monitors everything from packaging food to making cars.

We have:
Four locations across California
Continued to grow sales and market share
Been a stable employer in Sonoma County since 1955
A Day in the Life of a Sales Development Represenative:

Work as part of a strong sales support team. This is an Inside Sales role where you support the Outside Sales team via customer relations through phone calls.

You will:
Communicate with customers
Work in a schedule-driven environment
Work as a resource for sales regarding specific Wonderware customers.
Have the ability and desire to make 30-50 outgoing calls daily
Respond to numerous email and phone inquiries with quick and accurate data
Attend sales meeting as needed
Required Experience:

What Qualifications are Required?
Minimum of two years related experience
Knowledge of purchasing and standard office practices and procedures
Experience in Microsoft Office is required
Ability to type a minimum of 45 words per minute
Excellent written and oral communication skills
Strong organizational, problem-solving, and analytical skills
A sharp attention to detail and a good memory
Ability to manage priorities, workflow, and meet deadlines
Flexibility and willingness to work with changing priorities
Ability to work well as part of a team
Physical Requirements
Must be able to remain in a stationary (sitting) position for extended periods of time
Must be able to type and perform other computer-related work for extended periods of time
Keyword: Sales Development Represenative
From: EandM
Apply now",3.4,"Wonderware Corporation
3.4","San Francisco, CA",-1,201 to 500 Employees,2001,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
29,"Senior Manager, Marketing Analytics",$43K-$86K (Glassdoor est.),"Founded in Tokyo in 2012, SmartNews has quickly become the go-to source of news for millions of users around the world, and a leading news discovery mobile app. Our mission is to deliver the world’s quality information.

We are looking for someone with an insatiable passion and deep experience in mobile user acquisition to help us further accelerate our US growth and efficiently scale our US user base. Are you an experienced mobile analytics leader with a track record of successfully helping mobile apps scale? Join our team!

Responsibilities
Manage our growing Marketing Analytics and User Acquisition team (4 people) and help them level up their technical and soft skills.
Build a strategic marketing tech roadmap and enhance our current tech stack to maximize our Return On Ad Spend (ROAS).
Champion key initiatives to implement better technologies, modeling, or tracking when needed in our Marketing Tech stacks.
Foster a collaborative environment to share best practices with our US Acquisition/Activation Product team, Data Science team, as well as our Japan Online Marketing team.
Support our VP Marketing in defining quarterly priorities & providing regular executive updates about goal/budget achievement progress.
Requirements

Minimum Requirements
Bachelor's degree in Computer Science, Economics or Statistics.
5+ years of experience in Mobile User Acquisition with a track-record of building and operating mobile marketing analytics stack.
Deep understanding of the mobile marketing landscape including, but not limited to, Mobile Measurement Partners [MMP, eg: Appsflyer or Adjust], API platforms and multivariate testing.
Ownership mentality: capability to take initiative and follow-through on projects.
Excellent time management skills with the ability to prioritize, multi-task and work under deadlines in a fast-paced start-up environment.
Capability to coach/mentor team members to grow their skills and establish a career progression plan.
Proven track record of management of a mobile analytics team.
Deep experience with SQL, Python and other analytics tools (AirFlow…).
Preferred Requirements
Prior work experience with SEO projects.
Experience working closely with Mobile Product and Data Science teams.",4.7,"SmartNews, Inc
4.7","San Francisco, CA",-1,201 to 500 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
30,Retail Sales Associate Job - Must Love Dogs!,$43K-$86K (Glassdoor est.),"Retail Sales Associate
Part Time
$17.00/hr

Purrks & Benefits:
Amazing discounts on all products and services
Working with dogs every day
Commuter reimbursement plan
Hi North Berkeley, we're Healthy Spot!

We do not make smoothies or salads, but we are a neighborhood spot for pet parents to find healthy food choices, dog grooming services, and a fun daycare for small pups. After 10 years of building happy pet communities in Los Angeles, we are so excited to be opening our first store in The City - a place where our founders called home for many years.

At Healthy Spot, team members are caregivers to four-legged friends, public educators, and role models. Pride in our work is what allows us to exceptionally serve dogs, customers, the Healthy Spot team, and our communities. We are a fast-growing company and provide our team members with multiple opportunities to learn, grow and expand their responsibilities. We also believe strongly in our core values and how they integrate into each of our positions.

Come join our team of fellow dog and cat lovers at our North Berkeley location!

What will you do?
Learn! Our experienced trainers and management team work together to train you for success. You’ll be a pet nutrition expert in no time!
Grow! We love to promote from within and have a clear path of management that develops individuals both professionally and personally.
Succeed! While using your knowledge from training, you’ll create an authentic experience for every customer and their furry best friend. You’ll work together with your team to smash your sales goals both weekly and monthly. Be ready to change lives and make a difference!
What do you need?
Well, you need to love dogs and cats … Obviously!
Previous experience in a customer service role is preferred – this is likely not your first rodeo!
And last but not least, yourself! At Healthy Spot, we create an environment where you’re encouraged to be your true self every day.
*Keep in mind, this position requires weekend availability.

Not quite what you’re looking for?

Visit our careers page for more opportunities: https://healthyspot.com/pages/careers
Healthy Spot considers qualified applicants with criminal histories.*

---",4.1,"HealthySpot Dog DayCare
4.1","Berkeley, CA",-1,201 to 500 Employees,2008,Company - Private,Pet & Pet Supplies Stores,Retail,Unknown / Non-Applicable,-1
31,Freight Sales Account Executive /3 years experience,$43K-$86K (Glassdoor est.),"*Job Summary*

Must have proven record of previous freight/logistics sales experience.

*Well established and growing Int'l freight forwarder and NVOCC , IATA certified being a world class of full scope logistical needs provider to export and import community in US and Canada looking for dynamic freight/logistic sales executive with well proven records and existing book of business to continue our growth.*

*Prospective candidate should have at least 2 years in NVOCC/freight forwarder/steamship Line export/import sales with track record of growing and securing transactions.Should possess in full ability to innovate and develop our customer base with fierce desire to succeed. Strong interpersonal skills, be persistent, go -getter and team player.*

*Full motivation is absolute Must. Will work closely with management in forecasting, planning and strategy. Need to have excellent ability in identification of new potential clients and increase sales in existing clients accounts. Work closely with Operations to ensure high level of service to all customers.*

*Compensation package includes exclusive salary + scaled commission with full company benefits.*

*=*

Job Types: Full-time, Commission

Pay: $50,000.00 - $70,000.00 per year

Additional Compensation:
* Commission
* Bonuses

Benefits:
* Health insurance
* Dental insurance
* Vision insurance
* Retirement plan
* Flexible schedule
* Other",4.1,"NZS Worldwide Inc
4.1","San Bruno, CA",-1,1 to 50 Employees,-1,Company - Private,Shipping,Transportation & Logistics,$1 to $5 million (USD),-1
32,Sales Manager/Sales Associate,$43K-$86K (Glassdoor est.),"Fabio & Co. Italia, recognized as the high-end leather furniture retailer, looking for a sales associate in San Jose, CA area we are planning to open a new 10500 Sq. Ft showroom by November 2020.

As a sales associate/store manager, you are responsible for running the showroom, greeting customers, understanding their needs to make the proper purchase for their living room, dining room or bedroom.
Expectations: *
Welcome and greet customers and follow the structure of the introduction developed by Fabio & Co.
Learn the Fabio & Co. collections so the presentation is proper.
Understand all key information needed to sell (Quick-ship, materials, and samples, pricing and sizing and building through the schematic sheet.
Follow up with leads and prospects
Achieve and exceed sales goals.
Energy, enthusiasm, and the ambition to flourish in a fast-paced sales culture.
Professional interpersonal communication skills.
Patience, resiliency, and persistence backed by an entrepreneurial spirit.
Qualifications: *
Minimum 3 years of Leather Furniture sales experience.
Flexibility to work a retail schedule that includes evenings, weekends, holidays, and special sales events.
B2B sales experience a plus.
Proficient computer skills such as work, excel, outlook etc...
Additional Requirements: *
Capacity to maintain a professional attitude in a business setting with clients and management.
Capacity to tend to client’s needs, as client shop throughout the showroom.
Capacity to engage customers in a friendly, engaging, and professional dialogue about home furnishing and design needs.
Capacity to use technology resources to assist customers in finding and selecting proper home furnishings that meet the client’s needs.
Job Types: Full-time, Commission

Pay: $48,000.00 - $85,000.00 per year

Benefits:
Relocation Assistance
Schedule:
10 Hour Shift
8 Hour Shift
Day shift
Overtime
Weekends
Supplemental Pay:
Commission Pay
Experience:
Basic Leather knowledge: 3 years (Preferred)
High End Furniture Sales: 3 years (Required)
Location:
San Jose, CA 95123 (Required)
License:
Driver's License (Required)
Work authorization:
United States (Required)
Working Days:
Wednesday (Required)
Thursday (Required)
Friday (Required)
Saturday (Required)
Sunday (Required)
Monday (Preferred)
Tuesday (Preferred)
Commission Only:
No
Paid Training:
Yes
Management:
Team Lead
Store Manager
Company's website:
https://fabioandco.com/
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
No",3.7,"Norgine Pharmaceuticals Limited
3.7","San Jose, CA",-1,201 to 500 Employees,1906,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1
33,Sales Engineer,$43K-$86K (Glassdoor est.),"As a *Sales Engineer*, you will be the first point of contact for new prospects. Your role will be to gather and understand customer requirements, demonstrate how our solution addresses those requirements, and eventually even be able to set up their solution for them. After our training program is complete, you will have a combination of skills that include inside sales, inside sales engineering and professional services. This role requires a deep understanding of our solution, and the ability to effectively communicate the customer benefits as to how our product addresses their specific requirements.
Job Duties: *
Maintain up-to-date product knowledge and participate in on-going training
Accept ownership for expanding sales and accomplishing assigned tasks
Identify sales opportunities
Establish and maintain long-term business relationships
Manage and interpret customer requirements
Coordinate company staff to provide exemplary service to customers when required
Communicate solutions benefits effectively
Be able to demonstrate the solution to prospects, customers and partners
Provide feedback to engineering on product requirements
Make technical presentations, conduct webinars
Assist in RFI’s and RFQ’s
Maintain knowledge of competitor’s products
Implement our solution
Responsible for setting customer expectations
Skills and Qualifications: *
Strong Communication/presentation skills
Technical background preferred
Self-starter and fast learner
Job Type: Full-time

Work authorization:
United States (Required)",4.7,"Bright Pattern Inc
4.7","Pleasanton, CA",-1,51 to 200 Employees,2010,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
34,Sales Development Representative,$43K-$86K (Glassdoor est.),"We need motivated, self starters with a positive outlook to join our team. Ideally we would like candidates to have some exposure to prospecting, but more importantly we are targeting individuals with high energy, great communication skills and the ambition to work hard.

We are strong believers that cutting edge cybersecurity can have a huge impact on making the world a safer place and we want other people who feel that same passion. In return we can offer you the opportunity to work with and learn from a fast-growing, high performance team.

Your role will be to seek new business opportunities by contacting potential customers. In this position you are a driving force for the company by boosting sales and contributing to the long-term business growth.

-Set and execute on a cadence of phone, email, and social communications to build a pipeline of qualified opportunities within large enterprise organizations.
-Manage the top for the sales funnel to ensure sales has pipeline to support goals.
-Prospect and identify key executives at target companies.
-Promptly follow-up and qualify all leads.
-Prioritize strategic target account lists within a defined territory.
-Research and build new and existing accounts.
-Run discovery calls with prospects to qualify opportunities.
-Maintain consistent levels of activity to reach assigned goals.
-Manage, track, and report sales activities and results using internal CRM.
-Coordinate marketing activities for your assigned territory with the Marketing team.
-Report on trends and information discovered during the prospecting and qualification process. Coordinate marketing activities with the Marketing team.
-Achieve monthly quotas of qualified opportunities.

Required Skills and Experience:

Bachelor’s degree
Excellent written/verbal communication skills
Strong problem solving skills
Motivation, drive and a self-starting attitude
Ability to work in a fast paced, team environment
Ability to understand customer needs and meet that need
Good time management with strong organizational skills
Preferred Skills and Experience:

CRM experience
6 Months of corporate prospecting experience

About Apozy

Apozy creates Airlock, a Browser Defense Platform set out to defend against malicious websites in fast, quick growing tech businesses. Apozy is venture funded and has an awesome office in SoMa, San Francisco. We have flexible hours, flexible vacation, and hangout a lot over food and coffee.

Job Type: Full-time

Pay: $40,000.00 - $70,000.00 per year

Experience:
* Sales: 1 year (Required)
* Cybersecurity: 1 year (Preferred)
* Inside Sales: 1 year (Required)
* Outside Sales: 1 year (Required)
* Lead Generation: 1 year (Required)

Education:
* Bachelor's (Preferred)

Location:
* San Francisco, CA (Required)

Additional Compensation:
* Commission
* Other forms

Work Location:
* One location

Benefits:
* Health insurance
* Dental insurance
* Vision insurance
* Retirement plan
* Paid time off

Paid Training:
* No

Management:
* Ops Manager

Schedule:
* Monday to Friday",-1,"Apozy, Inc.","San Francisco, CA",-1,-1,-1,-1,-1,-1,-1,-1
35,Counter Sales,$43K-$86K (Glassdoor est.),"Bayshore Supply is a growing electrical and plumbing distributor. We distribute residential and commercial lighting, electrical supplies, plumbing supplies, and ventilation supplies. We have been serving the Bay Area for over 20 years. We focus on making sure our customers receive the best service.

We are seeking a motivated salesperson to join our wholesale department in San Carlos. As a salesperson, applicants must be able to work well with customers. Salespersons need to be able to assist in choosing products that best meet the customer's needs. Strong sales experience and industry knowledge is preferred. We have a wide range of customers from homeowners to designers to contractors.

Qualifications:
High school diploma or equivalent.
One to three years industry and customer service experience.
Proficient communication skills.
Basic computer skills. Eclipse ERP software experience is preferred, but training is available.

Benefits
Medical and Dental Insurance
Paid Vacation and Sick
Paid Holidays
Product Discounts
Competitive Compensation
Opportunities for training and advancement

Job Type: Full-time

Experience:
Customer Service: 1 year (Preferred)
Communication Skills: 1 year (Preferred)
Education:
High school or equivalent (Preferred)
Additional Compensation:
Commission
Store Discounts
Work Location:
One location
Benefits:
Health insurance
Paid time off
Pay frequency:
Every other week
Paid Training:
Yes
Management:
Store Manager
Shifts announced:
N/A - fixed schedules
Shift:
Day
Employees working per shift:
11 or more
Pay Frequency:
Bi weekly or Twice monthly
This Company Describes Its Culture as:
Detail-oriented -- quality and precision-focused
Team-oriented -- cooperative and collaborative
This Job Is:
Open to applicants who do not have a college diploma
A job for which all ages, including older job seekers, are encouraged to apply
Open to applicants who do not have a high school diploma/GED",-1,Bayshore Supply,"Albany, CA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
36,Automotive Sales,$43K-$86K (Glassdoor est.),"Hilltop Ford Kia is looking to expand their Sales Department. If you are serious about your career, then rest assured you have come to the right place. At Hilltop Ford Kia you will find opportunities, resources and the support you need to grow and develop professionally.

Candidates should have previous experience working in an automotive dealership. Direct experience working with an Automotive Sales team is a huge plus.

What we offer:
Training
Full benefits package
401(k) with employee match
A professional and respectful work environment
Unlimited earning potential
Hourly Wage & Commission
Responsibilities:
Ability to handle all incoming leads within a “start-to-finish” sales process
Communicate effectively with customers and prospects according to their preferred method of communication; phone, email, text or in person
Describe all optional equipment available for customer purchase
Complete quotes and explain all finance and lease options
Build strong rapport with customers
Learn to overcome objectives, close sales and perform all other steps of the sales process in accordance to company standards
Report to sales manager regarding objectives, planned activities, reviews and analyses
Work with the Internet team to ensure that all leads are handled in a timely and professional manner
Commit to becoming an auto sales expert and gain in-depth knowledge of Ford & Kia vehicles and technology
Maintain superior customer satisfaction
Requirements:
Possess strong communication and internet skills
Outgoing with a friendly personality, specially while handling objections and negotiating pricing
Quality customer service skills
Clean and valid CA driver’s license
Submit to pre-employment screening and background check
Job Type: Full-time

Schedule:
Monday to Friday
Weekends
Company's website:
HILLTOP FORD KIA
Company's Facebook page:
HILLTOP FORD KIA",-1,Stead Automotive Group,"Richmond, CA",-1,501 to 1000 Employees,-1,Company - Public,Vehicle Dealers,Retail,$100 to $500 million (USD),-1
37,Community Sales Manager,$43K-$86K (Glassdoor est.),"Tim Lewis Communities is a homebuilder with more than 30 years of experience crafting homes of solid value and exceptional appeal for hundreds of satisfied homeowners.

We are looking for a Licensed Real Estate Agent to sell new homes for our new home community in Elk Grove, CA. Must have 3+ years’ experience with new home sales.

Successful applicant will possess the following experience and skills:

• Demonstrated success in developing and maintaining relationships with buyers and realtor customers

• Present and sell features of the new model homes and other homes throughout various stages of construction within the community.

• Follow-up and follow-through with buyers from initial contact to closing in a consistent and timely manner

• Develop in-depth knowledge of competitive marketplace to assist in selling homes. Generate leads and referrals. Updates job knowledge by participating in educational opportunities, reading professional publications, maintaining personal and community networks, participating in professional organizations

• Prepare and present required company reports

• Attend sales meetings to review sales strategies and status

• Prepare and assist in processing complete paperwork resulting in escrows closing in a timely manner

• Accomplishes sales goals and organization mission by completing related results as needed

• Must be proficient in Word, Excel, and Outlook and have basic computer skills and proficiency with the internet

• Current CA Real Estate License required

• Other duties as assigned

Come join a successful and growing company with a team of dedicated professionals! Tim Lewis Communities is an Equal Opportunity Employer.

Job Type: Full-time

Pay: $0.00 per year

Benefits:
401(k)
Dental Insurance
Flexible Spending Account
Health Insurance
Life Insurance
Paid Time Off
Vision Insurance
Experience:
New Home Sales: 3 years (Required)
License:
CA Real Estate License (Required)
Additional Compensation:
Commission
Schedule:
Weekends required
Day shift
8 hour shift
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No",-1,Tim Lewis Communities,"Elk Grove, CA",-1,1 to 50 Employees,-1,Company - Private,Construction,"Construction, Repair & Maintenance",Less than $1 million (USD),-1
